company,first_name,last_name,email,phone,domain,industry,city,province,country,notes,source_file,priority_bucket
None,Kamloops,Real Estate,info@kamloopsre.com,+12503721111,,Real Estate,,,,,Canada_Business_Directories.xlsx::British Columbia,CA: email
None,Kawartha,Chamber of Commerce,info@kawarthachamber.ca,+17056522553,,Chamber,,,,,Canada_Business_Directories.xlsx::Ontario,CA: email
None,Kelowna,Chamber of Commerce,info@kelownachamber.org,+12504694400,,Chamber,,,,,Canada_Business_Directories.xlsx::British Columbia,CA: email
None,Kelowna,Realtors,info@kelownarealtors.com,+12508615555,,Real Estate,,,,,Canada_Business_Directories.xlsx::British Columbia,CA: email
None,Kelowna,Tech Hub,info@kelownatech.com,+12504692222,,Tech,,,,,Canada_Business_Directories.xlsx::British Columbia,CA: email
None,Kennebecasis,Valley Chamber of Commerce,info@kennebecasisvalleychamber.com,+15068472010,,Chamber,,,,,Canada_Business_Directories.xlsx::New Brunswick,CA: email
None,Kensington,Chamber of Commerce,info@kensingtonchamber.com,+19028363168,,Chamber,,,,,Canada_Business_Directories.xlsx::Prince Edward Island,CA: email
None,Kent,Chamber of Commerce,info@kentchamber.com,+15067438800,,Chamber,,,,,Canada_Business_Directories.xlsx::New Brunswick,CA: email
None,Kings,Chamber of Commerce,info@kingschamber.com,+19026814467,,Chamber,,,,,Canada_Business_Directories.xlsx::Nova Scotia,CA: email
None,Greater,Kingston Chamber of Commerce,info@kingstonchamber.ca,+16135446644,,Chamber,,,,,Canada_Business_Directories.xlsx::Ontario,CA: email
None,Kitchener,Chamber of Commerce,info@kitchenerchamber.ca,+15195714545,,Chamber,,,,,Canada_Business_Directories.xlsx::Ontario,CA: email
None,Labrador,City Chamber of Commerce,info@labradorcitychamber.com,+17099447777,,Chamber,,,,,Canada_Business_Directories.xlsx::Newfoundland and Labrador,CA: email
None,Lacombe,Chamber of Commerce,info@lacombechamber.com,+14037823126,,Chamber,,,,,Canada_Business_Directories.xlsx::Alberta,CA: email
None,Lacombe,Real Estate,info@lacombeproperties.com,+14037829999,,Real Estate,,,,,Canada_Business_Directories.xlsx::Alberta,CA: email
None,Greater,Langley Chamber of Commerce,info@langley-chamber.com,+16043713770,,Chamber,,,,,Canada_Business_Directories.xlsx::British Columbia,CA: email
None,Langley,Homes,info@langleyhomes.com,+16043712222,,Real Estate,,,,,Canada_Business_Directories.xlsx::British Columbia,CA: email
None,Langley,Marketing,info@langleymarketing.com,+16043719999,,Marketing,,,,,Canada_Business_Directories.xlsx::British Columbia,CA: email
None,Leduc,Chamber of Commerce,info@leducchamber.com,+17809865510,,Chamber,,,,,Canada_Business_Directories.xlsx::Alberta,CA: email
None,Leduc,Realty,info@leducrealty.com,+17809861111,,Real Estate,,,,,Canada_Business_Directories.xlsx::Alberta,CA: email
None,Lethbridge,Chamber of Commerce,info@lethbridgechamber.ab.ca,+14033271607,,Chamber,,,,,Canada_Business_Directories.xlsx::Alberta,CA: email
None,Lethbridge,Digital Agency,info@lethbridgedigital.com,+14033274444,,Marketing,,,,,Canada_Business_Directories.xlsx::Alberta,CA: email
None,Lewisporte,Chamber of Commerce,info@lewisporte.com,+17095358888,,Chamber,,,,,Canada_Business_Directories.xlsx::Newfoundland and Labrador,CA: email
None,Lunenburg,Chamber of Commerce,info@lunenburgchamber.com,+19026343440,,Chamber,,,,,Canada_Business_Directories.xlsx::Nova Scotia,CA: email
None,Mahone,Bay Chamber of Commerce,info@mahonebay.com,+19026249890,,Chamber,,,,,Canada_Business_Directories.xlsx::Nova Scotia,CA: email
None,Maple,Ridge Chamber of Commerce,info@mapleridgechamber.com,+16044677755,,Chamber,,,,,Canada_Business_Directories.xlsx::British Columbia,CA: email
None,Markham,Board of Trade,info@markhamboard.com,+19054777000,,Chamber,,,,,Canada_Business_Directories.xlsx::Ontario,CA: email
None,Town,of Marystown,info@marystown.ca,+17092794444,,Municipal,,,,,Canada_Business_Directories.xlsx::Newfoundland and Labrador,CA: email
None,Marystown,Chamber of Commerce,info@marystownchamber.com,+17092799999,,Chamber,,,,,Canada_Business_Directories.xlsx::Newfoundland and Labrador,CA: email
None,Mayo,Adventure Tours,info@mayoadventure.com,+18679964444,,Tourism,,,,,Canada_Business_Directories.xlsx::NWT • Yukon • Nunavut,CA: email
None,Mayo,Adventure Network,info@mayoadventurenetwork.com,+18679966666,,Tourism,,,,,Canada_Business_Directories.xlsx::NWT • Yukon • Nunavut,CA: email
None,Mayo,Adventure Pros,info@mayoadventurepros.com,+18679965555,,Tourism,,,,,Canada_Business_Directories.xlsx::NWT • Yukon • Nunavut,CA: email
None,Mayo,Business Advisors,info@mayobusiness.com,+18679961111,,Business Support,,,,,Canada_Business_Directories.xlsx::NWT • Yukon • Nunavut,CA: email
None,Mayo,Chamber of Commerce,info@mayochamber.com,+18679962333,,Chamber,,,,,Canada_Business_Directories.xlsx::NWT • Yukon • Nunavut,CA: email
None,Mayo,Consultants Association,info@mayoconsultants.com,+18679963333,,Consulting,,,,,Canada_Business_Directories.xlsx::NWT • Yukon • Nunavut,CA: email
None,Mayo,Consultants Network,info@mayoconsultantsnetwork.com,+18679961111,,Consulting,,,,,Canada_Business_Directories.xlsx::NWT • Yukon • Nunavut,CA: email
None,Mayo,Consultants Pros,info@mayoconsultantspros.com,+18679961111,,Consulting,,,,,Canada_Business_Directories.xlsx::NWT • Yukon • Nunavut,CA: email
None,Mayo,Digital Marketing,info@mayodigital.com,+18679969999,,Marketing,,,,,Canada_Business_Directories.xlsx::NWT • Yukon • Nunavut,CA: email
None,Mayo,Digital Network,info@mayodigitalnetwork.com,+18679964444,,Marketing,,,,,Canada_Business_Directories.xlsx::NWT • Yukon • Nunavut,CA: email
None,Mayo,Digital Pros,info@mayodigitalpros.com,+18679962222,,Marketing,,,,,Canada_Business_Directories.xlsx::NWT • Yukon • Nunavut,CA: email
None,Mayo,Economic Development,info@mayoedo.ca,+18679962244,,Economic Development,,,,,Canada_Business_Directories.xlsx::NWT • Yukon • Nunavut,CA: email
None,Mayo,Marketing,info@mayomarketing.com,+18679966677,,Marketing,,,,,Canada_Business_Directories.xlsx::NWT • Yukon • Nunavut,CA: email
None,Mayo,Marketing Network,info@mayomarketingnetwork.com,+18679963333,,Marketing,,,,,Canada_Business_Directories.xlsx::NWT • Yukon • Nunavut,CA: email
None,Mayo,Marketing Pros,info@mayomarketingpros.com,+18679963333,,Marketing,,,,,Canada_Business_Directories.xlsx::NWT • Yukon • Nunavut,CA: email
None,Mayo,Mining Services,info@mayomining.ca,+18679968899,,Consulting,,,,,Canada_Business_Directories.xlsx::NWT • Yukon • Nunavut,CA: email
None,Mayo,Real Estate,info@mayore.com,+18679966677,,Real Estate,,,,,Canada_Business_Directories.xlsx::NWT • Yukon • Nunavut,CA: email
None,Mayo,Realtors,info@mayorealtors.com,+18679962222,,Real Estate,,,,,Canada_Business_Directories.xlsx::NWT • Yukon • Nunavut,CA: email
None,Mayo,Real Estate Network,info@mayorenetwork.com,+18679967777,,Real Estate,,,,,Canada_Business_Directories.xlsx::NWT • Yukon • Nunavut,CA: email
None,Mayo,Real Estate Pros,info@mayorepros.com,+18679964444,,Real Estate,,,,,Canada_Business_Directories.xlsx::NWT • Yukon • Nunavut,CA: email
None,Mayo,Small Business Network,info@mayosmallbusiness.com,+18679966666,,Small Business,,,,,Canada_Business_Directories.xlsx::NWT • Yukon • Nunavut,CA: email
None,Mayo,Solopreneurs,info@mayosolopreneurs.com,+18679968899,,Consulting,,,,,Canada_Business_Directories.xlsx::NWT • Yukon • Nunavut,CA: email
None,Mayo,Tech Hub,info@mayotech.com,+18679968899,,Tech,,,,,Canada_Business_Directories.xlsx::NWT • Yukon • Nunavut,CA: email
None,Mayo,Tech Consultants,info@mayotechconsult.com,+18679965555,,Consulting,,,,,Canada_Business_Directories.xlsx::NWT • Yukon • Nunavut,CA: email
None,Medicine,Hat Chamber of Commerce,info@medicinehatchamber.com,+14035275214,,Chamber,,,,,Canada_Business_Directories.xlsx::Alberta,CA: email
None,Melfort,Business Network,info@melfortbusiness.com,+13067524444,,Business Support,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Melfort,Business Network,info@melfortbusinessnetwork.com,+13067526666,,Business Support,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Melfort,Business Pros,info@melfortbusinesspros.com,+13067521111,,Business Support,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Melfort,Chamber of Commerce,info@melfortchamber.com,+13067525722,,Chamber,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Melfort,Business Consultants,info@melfortconsult.com,+13067524444,,Consulting,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Melfort,Digital Pros,info@melfortdigital.com,+13067522222,,Marketing,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Melfort,Marketing Agency,info@melfortmarketing.com,+13067521111,,Marketing,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Melfort,Marketing Network,info@melfortmarketingnetwork.com,+13067528888,,Marketing,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Melfort,Realty,info@melfortrealty.com,+13067529999,,Real Estate,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Melfort,Real Estate Network,info@melfortrenetwork.com,+13067526666,,Real Estate,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Melfort,Real Estate Pros,info@melfortrepros.com,+13067527777,,Real Estate,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Melfort,Solopreneur Pros,info@melfortsolopreneurpros.com,+13067529999,,Consulting,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Melfort,Solopreneur Network,info@melfortsolopreneurs.com,+13067522222,,Consulting,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Melfort,Tech Consultants,info@melforttechconsult.com,+13067528888,,Consulting,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Melfort,Tech Network,info@melforttechnetwork.com,+13067525555,,Tech,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Medicine,Hat Business Network,info@mhbusinessnetwork.com,+14035275555,,Business Support,,,,,Canada_Business_Directories.xlsx::Alberta,CA: email
None,Middleton,& Area Chamber of Commerce,info@middletonchamber.com,+19028252598,,Chamber,,,,,Canada_Business_Directories.xlsx::Nova Scotia,CA: email
None,Miramichi,Chamber of Commerce,info@miramichichamber.com,+15066223555,,Chamber,,,,,Canada_Business_Directories.xlsx::New Brunswick,CA: email
None,Mission,Chamber of Commerce,info@missionchamber.bc.ca,+16048266914,,Chamber,,,,,Canada_Business_Directories.xlsx::British Columbia,CA: email
None,Mississauga,Board of Trade,info@mississaugaboard.com,+19052736151,,Chamber,,,,,Canada_Business_Directories.xlsx::Ontario,CA: email
None,Lethbridge,Real Estate Board,info@mls.ca,+14033287355,,Real Estate,,,,,Canada_Business_Directories.xlsx::Alberta,CA: email
None,Moncton,Chamber of Commerce,info@monctonchamber.com,+15068533530,,Chamber,,,,,Canada_Business_Directories.xlsx::New Brunswick,CA: email
None,Montague,Chamber of Commerce,info@montaguechamber.com,+19028382611,,Chamber,,,,,Canada_Business_Directories.xlsx::Prince Edward Island,CA: email
None,Moose,Jaw Business Network,info@moosejawbusiness.com,+13066921111,,Business Support,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Moose,Jaw Business Network,info@moosejawbusinessnetwork.com,+13066923333,,Business Support,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Moose,Jaw Business Pros,info@moosejawbusinesspros.com,+13066927777,,Business Support,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Moose,Jaw Chamber of Commerce,info@moosejawchamber.com,+13066921011,,Chamber,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Moose,Jaw Consultants Network,info@moosejawconsultnetwork.com,+13066922222,,Consulting,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Moose,Jaw Consultants Pros,info@moosejawconsultpros.com,+13066929999,,Consulting,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Moose,Jaw Digital Network,info@moosejawdigital.com,+13066929999,,Marketing,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Moose,Jaw Digital Network,info@moosejawdigitalnetwork.com,+13066925555,,Marketing,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Moose,Jaw Digital Pros,info@moosejawdigitalpros.com,+13066927777,,Marketing,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Moose,Jaw Homes,info@moosejawhomes.com,+13066945555,,Real Estate,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Moose,Jaw Small Business Hub,info@moosejawsbh.com,+13066925555,,Small Business,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Moose,Jaw Small Business Network,info@moosejawsbn.com,+13066924444,,Small Business,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Moose,Jaw Solopreneurs,info@moosejawsolopreneurs.com,+13066927777,,Consulting,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Moose,Jaw Tech Hub,info@moosejawtech.com,+13066923333,,Tech,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Moose,Jaw Tech Network,info@moosejawtechnetwork.com,+13066923333,,Tech,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Mount,Pearl Chamber of Commerce,info@mountpearlchamber.com,+17093681111,,Chamber,,,,,Canada_Business_Directories.xlsx::Newfoundland and Labrador,CA: email
None,Grand,Lake Municipality,info@municipalityofgrandlake.ca,+15063632600,,Municipal,,,,,Canada_Business_Directories.xlsx::New Brunswick,CA: email
None,Nackawic,Chamber of Commerce,info@nackawicchamber.com,+15065752080,,Chamber,,,,,Canada_Business_Directories.xlsx::New Brunswick,CA: email
None,Nain,Chamber of Commerce,info@nainchamber.com,+17099222222,,Chamber,,,,,Canada_Business_Directories.xlsx::Newfoundland and Labrador,CA: email
None,Greater,Nanaimo Chamber of Commerce,info@nanaimochamber.bc.ca,+12507561210,,Chamber,,,,,Canada_Business_Directories.xlsx::British Columbia,CA: email
None,Nanaimo,Realty,info@nanaimorealty.com,+12507563333,,Real Estate,,,,,Canada_Business_Directories.xlsx::British Columbia,CA: email
None,Nanaimo,Tech Pros,info@nanaimotech.com,+12507561111,,Tech,,,,,Canada_Business_Directories.xlsx::British Columbia,CA: email
None,North,Battleford Business Pros,info@nbbusinesspros.com,+13064454444,,Business Support,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,North,Battleford Chamber of Commerce,info@nbchamber.com,+13064452725,,Chamber,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,North,Battleford Consultants Group,info@nbconsultgroup.com,+13064459999,,Consulting,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,North,Battleford Consultants Network,info@nbconsultnetwork.com,+13064457777,,Consulting,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,North,Battleford Digital Agency,info@nbdigital.com,+13064455555,,Marketing,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,North,Battleford Digital Network,info@nbdigitalnetwork.com,+13064451111,,Marketing,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,North,Battleford Digital Pros,info@nbdigitalpros.com,+13064455555,,Marketing,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,North,Battleford Marketing,info@nbmarketing.com,+13064452222,,Marketing,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,North,Battleford Marketing Network,info@nbmarketingnetwork.com,+13064458888,,Marketing,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,North,Battleford Marketing Pros,info@nbmarketingpros.com,+13064452222,,Marketing,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,North,Battleford Realtors,info@nbrealty.com,+13064457777,,Real Estate,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,North,Battleford Solopreneur Network,info@nbsolopreneurnetwork.com,+13064459999,,Consulting,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,North,Battleford Solopreneurs,info@nbsolopreneurs.com,+13064453333,,Consulting,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,North,Battleford Tech Network,info@nbtechnetwork.com,+13064457777,,Tech,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,North,Battleford Tech Pros,info@nbtechpros.com,+13064456666,,Tech,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,North,Battleford Tech Solutions,info@nbtechsolutions.com,+13064459999,,Tech,,,,,Canada_Business_Directories.xlsx::Saskatchewan,CA: email
None,Nelson,Chamber of Commerce,info@nelsonchamber.com,+12503523433,,Chamber,,,,,Canada_Business_Directories.xlsx::British Columbia,CA: email
None,New,Brunswick Business Directory,info@newbrunswickbusinessdirectory.com,+15064446666,,Directory,,,,,Canada_Business_Directories.xlsx::New Brunswick,CA: email
None,New,Glasgow Chamber of Commerce,info@newglasgowchamber.com,+19027558621,,Chamber,,,,,Canada_Business_Directories.xlsx::Nova Scotia,CA: email
None,Newmarket,Chamber of Commerce,info@newmarketchamber.ca,+19058953467,,Chamber,,,,,Canada_Business_Directories.xlsx::Ontario,CA: email
None,New,Maryland Chamber of Commerce,info@newmarylandchamber.com,+15064511919,,Chamber,,,,,Canada_Business_Directories.xlsx::New Brunswick,CA: email
None,New,Westminster Chamber of Commerce,info@newwestchamber.com,+16045217781,,Chamber,,,,,Canada_Business_Directories.xlsx::British Columbia,CA: email
None,Greater,Niagara Chamber of Commerce,info@niagarachamber.ca,+19056842361,,Chamber,,,,,Canada_Business_Directories.xlsx::Ontario,CA: email
None,N.L.,Construction Association,info@nlca.ca,+17095763333,,Construction,,,,,Canada_Business_Directories.xlsx::Newfoundland and Labrador,CA: email
None,N.L.,Federation of Labour,info@nlfederationoflabour.com,+17097534444,,Labour,,,,,Canada_Business_Directories.xlsx::Newfoundland and Labrador,CA: email
